Time(sec),Time(hh),TGT (C),NH(%),NL(%),ALT,LAS,OAT c,Validity,WonW
1933,32:13.9,600.5,99.4,107.2,32546,262,-6,0x0000,FALSE
1934,32:14.0,600.5,99.4,107.2,32546,262,-6,0x0000,FALSE
1934,32:14.1,600.5,99.4,107.2,32572,261,-6,0x0000,FALSE
1934,32:14.2,600.2,99.4,107.2,32572,261,-6,0x0000,FALSE
1934,32:14.4,600.2,99.4,107.2,32572,261,-6,0x0000,FALSE
1934,32:14.5,600.2,99.4,107.2,32572,261,-6,0x0000,FALSE
1934,32:14.6,600.2,99.4,107.2,32592,261,-5.9,0x0000,FALSE
1934,32:14.7,600.2,99.4,107.2,32592,261,-5.9,0x0000,FALSE
1934,32:14.9,600.2,99.4,107.2,32592,261,-5.9,0x0000,FALSE
1935,32:15.0,600.2,99.4,107.2,32592,261,-5.9,0x0000,FALSE
1935,32:15.1,600.2,99.4,107.2,32610,261,-6.1,0x0000,FALSE
1935,32:15.3,600.2,99.4,107.2,32610,261,-6.1,0x0000,FALSE
1935,32:15.4,600.2,99.4,107.3,32610,261,-6.1,0x0000,FALSE
1935,32:15.5,600.2,99.4,107.3,32610,261,-6.1,0x0000,FALSE
1935,32:15.6,600.2,99.4,107.3,32628,261,-6.3,0x0000,FALSE
1935,32:15.8,600.2,99.4,107.3,32628,261,-6.3,0x0000,FALSE
1935,32:15.9,600.2,99.4,107.3,32628,261,-6.3,0x0000,FALSE
1936,32:16.0,600.2,99.4,107.3,32628,261,-6.3,0x0000,FALSE
1936,32:16.1,600.2,99.4,107.3,32644,261,-6.1,0x0000,FALSE
1936,32:16.3,600.2,99.4,107.3,32644,261,-6.1,0x0000,FALSE
1936,32:16.4,600.2,99.4,107.3,32644,261,-6.1,0x0000,FALSE
1936,32:16.5,600.2,99.4,107.3,32644,261,-6.1,0x0000,FALSE
1936,32:16.6,600.2,99.4,107.3,32662,261,-6.4,0x0000,FALSE
1936,32:16.8,600.2,99.4,107.3,32662,261,-6.4,0x0000,FALSE
1936,32:16.9,600.5,99.4,107.3,32662,261,-6.4,0x0000,FALSE
1937,32:17.0,600.2,99.4,107.3,32662,261,-6.4,0x0000,FALSE
1937,32:17.1,600.5,99.4,107.3,32682,261,-6.3,0x0000,FALSE
1937,32:17.3,600.5,99.4,107.3,32682,261,-6.3,0x0000,FALSE
1937,32:17.4,600.5,99.4,107.3,32682,261,-6.3,0x0000,FALSE
1937,32:17.5,600.5,99.4,107.3,32682,261,-6.3,0x0000,FALSE
1937,32:17.6,600.5,99.4,107.3,32700,261,-6.3,0x0000,FALSE
1937,32:17.8,600.5,99.4,107.3,32700,261,-6.3,0x0000,FALSE
1937,32:17.9,600.5,99.4,107.3,32700,261,-6.3,0x0000,FALSE
1938,32:18.0,600.5,99.4,107.3,32700,261,-6.3,0x0000,FALSE
1938,32:18.1,600.5,99.4,107.3,32722,260,-6.1,0x0000,FALSE
1938,32:18.2,600.5,99.4,107.3,32722,260,-6.1,0x0000,FALSE
1938,32:18.4,600.5,99.4,107.3,32722,260,-6.1,0x0000,FALSE
1938,32:18.5,600.5,99.4,107.3,32722,260,-6.1,0x0000,FALSE
1938,32:18.6,600.5,99.4,107.3,32740,260,-6.3,0x0000,FALSE
1938,32:18.7,600.5,99.4,107.3,32740,260,-6.3,0x0000,FALSE
1938,32:18.9,600.5,99.4,107.3,32740,260,-6.3,0x0000,FALSE
1939,32:19.0,600.5,99.4,107.3,32740,260,-6.3,0x0000,FALSE
1939,32:19.1,600.5,99.4,107.3,32758,260,-6.4,0x0000,FALSE
1939,32:19.2,600.2,99.4,107.3,32758,260,-6.4,0x0000,FALSE
1939,32:19.4,600.2,99.4,107.3,32758,260,-6.4,0x0000,FALSE
1939,32:19.5,600.2,99.4,107.3,32758,260,-6.4,0x0000,FALSE
1939,32:19.6,600.2,99.4,107.3,32776,260,-6.5,0x0000,FALSE
1939,32:19.7,600.2,99.4,107.3,32776,260,-6.5,0x0000,FALSE
1939,32:19.9,600.2,99.4,107.3,32776,260,-6.5,0x0000,FALSE
1940,32:20.0,600.2,99.4,107.3,32776,260,-6.5,0x0000,FALSE
1940,32:20.1,600.2,99.4,107.3,32794,260,-6.6,0x0000,FALSE
1940,32:20.2,600.2,99.4,107.3,32794,260,-6.6,0x0000,FALSE
1940,32:20.4,600.2,99.4,107.3,32794,260,-6.6,0x0000,FALSE
1940,32:20.5,599.9,99.4,107.3,32794,260,-6.6,0x0000,FALSE
1940,32:20.6,599.9,99.4,107.3,32814,260,-6.6,0x0000,FALSE
1940,32:20.7,599.9,99.4,107.3,32814,260,-6.6,0x0000,FALSE
1940,32:20.9,599.9,99.4,107.3,32814,260,-6.6,0x0000,FALSE
1941,32:21.0,599.9,99.4,107.3,32814,260,-6.6,0x0000,FALSE
1941,32:21.1,599.9,99.4,107.3,32832,260,-6.8,0x0000,FALSE
1941,32:21.2,599.9,99.4,107.3,32832,260,-6.8,0x0000,FALSE
1941,32:21.4,599.9,99.4,107.3,32832,260,-6.8,0x0000,FALSE
1941,32:21.5,599.9,99.4,107.3,32832,260,-6.8,0x0000,FALSE
1941,32:21.6,599.9,99.4,107.3,32846,259,-6.8,0x0000,FALSE
1941,32:21.8,599.9,99.4,107.3,32846,259,-6.8,0x0000,FALSE
1941,32:21.9,599.9,99.4,107.3,32846,259,-6.8,0x0000,FALSE
1942,32:22.0,599.9,99.4,107.3,32846,259,-6.8,0x0000,FALSE
1942,32:22.1,599.9,99.4,107.3,32872,259,-6.8,0x0000,FALSE
1942,32:22.2,599.9,99.4,107.3,32872,259,-6.8,0x0000,FALSE
1942,32:22.4,599.9,99.4,107.3,32872,259,-6.8,0x0000,FALSE
1942,32:22.5,599.9,99.4,107.3,32872,259,-6.8,0x0000,FALSE
1942,32:22.6,599.9,99.4,107.3,32890,259,-6.9,0x0000,FALSE
1942,32:22.8,599.9,99.4,107.4,32890,259,-6.9,0x0000,FALSE
1942,32:22.9,599.9,99.4,107.4,32890,259,-6.9,0x0000,FALSE
1943,32:23.0,599.9,99.4,107.4,32890,259,-6.9,0x0000,FALSE
1943,32:23.1,600.2,99.4,107.4,32908,259,-6.9,0x0000,FALSE
1943,32:23.3,600.2,99.4,107.4,32908,259,-6.9,0x0000,FALSE
1943,32:23.4,600.2,99.4,107.4,32908,259,-6.9,0x0000,FALSE
1943,32:23.5,600.2,99.4,107.4,32908,259,-6.9,0x0000,FALSE
1943,32:23.6,600.2,99.4,107.4,32928,259,-7,0x0000,FALSE
1943,32:23.8,600.2,99.4,107.4,32928,259,-7,0x0000,FALSE
1943,32:23.9,600.2,99.4,107.4,32928,259,-7,0x0000,FALSE
1944,32:24.0,600.2,99.4,107.4,32928,259,-7,0x0000,FALSE
1944,32:24.1,600.2,99.4,107.4,32946,259,-7,0x0000,FALSE
1944,32:24.3,600.2,99.4,107.4,32946,259,-7,0x0000,FALSE
1944,32:24.4,600.2,99.4,107.5,32946,259,-7,0x0000,FALSE
1944,32:24.5,600.2,99.4,107.5,32946,259,-7,0x0000,FALSE
1944,32:24.6,600.2,99.4,107.5,32964,259,-7.1,0x0000,FALSE
1944,32:24.8,600.2,99.4,107.5,32964,259,-7.1,0x0000,FALSE
1944,32:24.9,600.2,99.4,107.5,32964,259,-7.1,0x0000,FALSE
1945,32:25.0,600.2,99.4,107.5,32964,259,-7.1,0x0000,FALSE
1945,32:25.1,600.2,99.4,107.5,32982,258,-7.1,0x0000,FALSE
1945,32:25.3,600.2,99.4,107.5,32982,258,-7.1,0x0000,FALSE
1945,32:25.4,600.2,99.4,107.5,32982,258,-7.1,0x0000,FALSE
1945,32:25.5,600.5,99.4,107.5,32982,258,-7.1,0x0000,FALSE
1945,32:25.6,600.2,99.4,107.5,33000,258,-7.1,0x0000,FALSE
1945,32:25.7,600.2,99.4,107.5,33000,258,-7.1,0x0000,FALSE
1945,32:25.9,600.2,99.4,107.5,33000,258,-7.1,0x0000,FALSE
1946,32:26.0,600.5,99.4,107.5,33000,258,-7.1,0x0000,FALSE
1946,32:26.1,600.5,99.4,107.5,33022,258,-7.3,0x0000,FALSE
1946,32:26.2,600.5,99.4,107.5,33022,258,-7.3,0x0000,FALSE
1946,32:26.4,600.5,99.4,107.5,33022,258,-7.3,0x0000,FALSE
1946,32:26.5,600.5,99.4,107.5,33022,258,-7.3,0x0000,FALSE
1946,32:26.6,600.5,99.4,107.4,33038,258,-7.4,0x0000,FALSE
1946,32:26.7,600.5,99.4,107.4,33038,258,-7.4,0x0000,FALSE
1946,32:26.9,600.5,99.4,107.4,33038,258,-7.4,0x0000,FALSE
1947,32:27.0,600.5,99.4,107.4,33038,258,-7.4,0x0000,FALSE
1947,32:27.1,600.5,99.4,107.4,33054,258,-7.3,0x0000,FALSE
1947,32:27.3,600.2,99.4,107.4,33054,258,-7.3,0x0000,FALSE
1947,32:27.4,600.2,99.4,107.4,33054,258,-7.3,0x0000,FALSE
1947,32:27.5,600.2,99.4,107.4,33054,258,-7.3,0x0000,FALSE
1947,32:27.6,600.2,99.4,107.4,33070,258,-7.5,0x0000,FALSE
1947,32:27.7,600.2,99.4,107.4,33070,258,-7.5,0x0000,FALSE
1947,32:27.9,600.5,99.3,107.4,33070,258,-7.5,0x0000,FALSE
1948,32:28.0,600.2,99.3,107.4,33070,258,-7.5,0x0000,FALSE
1948,32:28.1,600.2,99.3,107.4,33084,258,-7.5,0x0000,FALSE
1948,32:28.2,600.2,99.3,107.4,33084,258,-7.5,0x0000,FALSE
1948,32:28.4,600.2,99.4,107.4,33084,258,-7.5,0x0000,FALSE
1948,32:28.5,600.2,99.3,107.4,33084,258,-7.5,0x0000,FALSE
1948,32:28.6,599.9,99.3,107.4,33098,258,-7.6,0x0000,FALSE
1948,32:28.7,599.9,99.3,107.4,33098,258,-7.6,0x0000,FALSE
1948,32:28.9,599.9,99.3,107.4,33098,258,-7.6,0x0000,FALSE
1949,32:29.0,599.9,99.3,107.4,33098,258,-7.6,0x0000,FALSE
1949,32:29.1,599.9,99.3,107.4,33114,258,-7.6,0x0000,FALSE
1949,32:29.2,599.9,99.3,107.4,33114,258,-7.6,0x0000,FALSE
1949,32:29.4,599.9,99.3,107.4,33114,258,-7.6,0x0000,FALSE
1949,32:29.5,599.9,99.3,107.4,33114,258,-7.6,0x0000,FALSE
1949,32:29.6,599.9,99.3,107.4,33130,258,-7.8,0x0000,FALSE
1949,32:29.7,599.9,99.3,107.4,33130,258,-7.8,0x0000,FALSE
1949,32:29.9,599.9,99.3,107.3,33130,258,-7.8,0x0000,FALSE
1950,32:30.0,599.9,99.3,107.3,33130,258,-7.8,0x0000,FALSE
1950,32:30.1,599.9,99.3,107.3,33148,258,-7.8,0x0000,FALSE
1950,32:30.3,599.9,99.3,107.4,33148,258,-7.8,0x0000,FALSE
1950,32:30.4,599.9,99.3,107.4,33148,258,-7.8,0x0000,FALSE
1950,32:30.5,599.9,99.3,107.4,33148,258,-7.8,0x0000,FALSE
1950,32:30.6,599.9,99.3,107.4,33162,258,-7.6,0x0000,FALSE
1950,32:30.8,599.9,99.3,107.4,33162,258,-7.6,0x0000,FALSE
1950,32:30.9,599.6,99.3,107.4,33162,258,-7.6,0x0000,FALSE
1951,32:31.0,599.9,99.3,107.4,33162,258,-7.6,0x0000,FALSE
1951,32:31.1,599.9,99.3,107.4,33176,258,-7.6,0x0000,FALSE
1951,32:31.3,599.9,99.3,107.4,33176,258,-7.6,0x0000,FALSE
1951,32:31.4,599.9,99.3,107.4,33176,258,-7.6,0x0000,FALSE
1951,32:31.5,599.9,99.3,107.4,33176,258,-7.6,0x0000,FALSE
1951,32:31.6,599.6,99.3,107.4,33190,258,-7.9,0x0000,FALSE
1951,32:31.8,599.6,99.3,107.4,33190,258,-7.9,0x0000,FALSE
1951,32:31.9,599.6,99.3,107.4,33190,258,-7.9,0x0000,FALSE
1952,32:32.0,599.6,99.3,107.4,33190,258,-7.9,0x0000,FALSE
1952,32:32.1,599.6,99.3,107.4,33204,258,-7.9,0x0000,FALSE
1952,32:32.3,599.9,99.3,107.4,33204,258,-7.9,0x0000,FALSE
1952,32:32.4,599.9,99.3,107.4,33204,258,-7.9,0x0000,FALSE
1952,32:32.5,599.9,99.3,107.4,33204,258,-7.9,0x0000,FALSE
1952,32:32.6,599.6,99.3,107.4,33220,258,-7.9,0x0000,FALSE
1952,32:32.8,599.6,99.3,107.4,33220,258,-7.9,0x0000,FALSE
1952,32:32.9,599.6,99.3,107.4,33220,258,-7.9,0x0000,FALSE
1953,32:33.0,599.6,99.3,107.4,33220,258,-7.9,0x0000,FALSE
1953,32:33.1,599.6,99.3,107.4,33234,258,-8,0x0000,FALSE
1953,32:33.2,599.6,99.3,107.5,33234,258,-8,0x0000,FALSE
1953,32:33.4,599.6,99.3,107.5,33234,258,-8,0x0000,FALSE
1953,32:33.5,599.6,99.3,107.5,33234,258,-8,0x0000,FALSE
1953,32:33.6,599.6,99.3,107.5,33248,258,-7.8,0x0000,FALSE
1953,32:33.7,599.6,99.3,107.5,33248,258,-7.8,0x0000,FALSE
1953,32:33.9,599.6,99.3,107.5,33248,258,-7.8,0x0000,FALSE
1954,32:34.0,599.9,99.3,107.5,33248,258,-7.8,0x0000,FALSE
1954,32:34.1,599.9,99.3,107.5,33266,258,-8,0x0000,FALSE
1954,32:34.3,599.9,99.3,107.5,33266,258,-8,0x0000,FALSE
1954,32:34.4,599.6,99.3,107.5,33266,258,-8,0x0000,FALSE
1954,32:34.5,599.6,99.3,107.5,33266,258,-8,0x0000,FALSE
1954,32:34.6,599.6,99.3,107.5,33282,258,-8,0x0000,FALSE
1954,32:34.7,599.6,99.3,107.5,33282,258,-8,0x0000,FALSE
1954,32:34.9,599.9,99.3,107.5,33282,258,-8,0x0000,FALSE
1955,32:35.0,599.9,99.3,107.5,33282,258,-8,0x0000,FALSE
1955,32:35.1,599.9,99.3,107.5,33294,258,-8,0x0000,FALSE
1955,32:35.2,599.9,99.3,107.5,33294,258,-8,0x0000,FALSE
1955,32:35.4,599.9,99.3,107.5,33294,258,-8,0x0000,FALSE
1955,32:35.5,599.9,99.3,107.5,33294,258,-8,0x0000,FALSE
1955,32:35.6,599.9,99.3,107.5,33310,258,-8.1,0x0000,FALSE
1955,32:35.7,599.9,99.3,107.5,33310,258,-8.1,0x0000,FALSE
1955,32:35.9,599.9,99.3,107.5,33310,258,-8.1,0x0000,FALSE
1956,32:36.0,599.9,99.3,107.5,33310,258,-8.1,0x0000,FALSE
1956,32:36.1,599.9,99.3,107.5,33326,257,-8.1,0x0000,FALSE
1956,32:36.2,599.9,99.3,107.5,33326,257,-8.1,0x0000,FALSE
1956,32:36.4,599.9,99.3,107.5,33326,257,-8.1,0x0000,FALSE
1956,32:36.5,599.6,99.3,107.5,33326,257,-8.1,0x0000,FALSE
1956,32:36.6,599.9,99.3,107.5,33338,257,-8.1,0x0000,FALSE
1956,32:36.8,599.6,99.3,107.6,33338,257,-8.1,0x0000,FALSE
1956,32:36.9,599.6,99.3,107.6,33338,257,-8.1,0x0000,FALSE
1957,32:37.0,599.4,99.3,107.6,33338,257,-8.1,0x0000,FALSE
1957,32:37.1,599.4,99.3,107.6,33354,258,-8.1,0x0000,FALSE
1957,32:37.2,599.4,99.3,107.6,33354,258,-8.1,0x0000,FALSE
1957,32:37.4,599.4,99.3,107.6,33354,258,-8.1,0x0000,FALSE
1957,32:37.5,599.4,99.3,107.6,33354,258,-8.1,0x0000,FALSE
1957,32:37.6,599.4,99.4,107.6,33370,257,-8.3,0x0000,FALSE
1957,32:37.8,599.4,99.3,107.6,33370,257,-8.3,0x0000,FALSE
1957,32:37.9,599.4,99.4,107.6,33370,257,-8.3,0x0000,FALSE
1958,32:38.0,599.4,99.4,107.7,33370,257,-8.3,0x0000,FALSE
1958,32:38.1,599.4,99.4,107.7,33388,257,-8.4,0x0000,FALSE
1958,32:38.3,599.4,99.4,107.7,33388,257,-8.4,0x0000,FALSE
1958,32:38.4,599.4,99.4,107.7,33388,257,-8.4,0x0000,FALSE
1958,32:38.5,599.4,99.4,107.7,33388,257,-8.4,0x0000,FALSE
1958,32:38.6,599.4,99.4,107.7,33404,258,-8.3,0x0000,FALSE
1958,32:38.8,599.4,99.4,107.7,33404,258,-8.3,0x0000,FALSE
1958,32:38.9,599.4,99.4,107.8,33404,258,-8.3,0x0000,FALSE
1959,32:39.0,599.4,99.4,107.8,33404,258,-8.3,0x0000,FALSE
1959,32:39.1,599.6,99.4,107.8,33416,257,-8.5,0x0000,FALSE
1959,32:39.3,599.4,99.4,107.8,33416,257,-8.5,0x0000,FALSE
1959,32:39.4,599.6,99.4,107.8,33416,257,-8.5,0x0000,FALSE
1959,32:39.5,599.6,99.4,107.9,33416,257,-8.5,0x0000,FALSE
1959,32:39.6,599.9,99.4,107.9,33432,257,-8.4,0x0000,FALSE
1959,32:39.8,599.9,99.4,107.9,33432,257,-8.4,0x0000,FALSE
1959,32:39.9,599.9,99.4,107.9,33432,257,-8.4,0x0000,FALSE
1960,32:40.0,599.9,99.4,107.9,33432,257,-8.4,0x0000,FALSE
1960,32:40.1,599.9,99.5,108,33444,257,-8.5,0x0000,FALSE
1960,32:40.3,599.9,99.5,108,33444,257,-8.5,0x0000,FALSE
1960,32:40.4,600.5,99.5,108,33444,257,-8.5,0x0000,FALSE
1960,32:40.5,600.5,99.5,108,33444,257,-8.5,0x0000,FALSE
1960,32:40.6,600.5,99.5,108,33460,257,-8.5,0x0000,FALSE
1960,32:40.7,600.5,99.5,108,33460,257,-8.5,0x0000,FALSE
1960,32:40.9,600.5,99.5,108,33460,257,-8.5,0x0000,FALSE
1961,32:41.0,600.8,99.5,108,33460,257,-8.5,0x0000,FALSE
1961,32:41.1,600.8,99.5,108,33476,257,-8.5,0x0000,FALSE
1961,32:41.2,600.8,99.5,108,33476,257,-8.5,0x0000,FALSE
1961,32:41.4,600.8,99.5,108.1,33476,257,-8.5,0x0000,FALSE
1961,32:41.5,600.8,99.5,108.1,33476,257,-8.5,0x0000,FALSE
1961,32:41.6,600.8,99.5,108.1,33488,257,-8.5,0x0000,FALSE
1961,32:41.7,600.8,99.5,108.1,33488,257,-8.5,0x0000,FALSE
1961,32:41.9,600.8,99.5,108.1,33488,257,-8.5,0x0000,FALSE
1962,32:42.0,600.8,99.5,108.1,33488,257,-8.5,0x0000,FALSE
1962,32:42.1,601.1,99.5,108.1,33504,258,-8.5,0x0000,FALSE
1962,32:42.2,601.1,99.5,108.1,33504,258,-8.5,0x0000,FALSE
1962,32:42.4,601.1,99.5,108.1,33504,258,-8.5,0x0000,FALSE
1962,32:42.5,601.1,99.5,108.1,33504,258,-8.5,0x0000,FALSE
1962,32:42.6,601.1,99.5,108.1,33526,257,-8.8,0x0000,FALSE
1962,32:42.7,601.1,99.5,108,33526,257,-8.8,0x0000,FALSE
1962,32:42.9,601.1,99.5,108,33526,257,-8.8,0x0000,FALSE
1963,32:43.0,601.1,99.5,108,33526,257,-8.8,0x0000,FALSE
1963,32:43.1,601.1,99.5,108,33538,257,-8.6,0x0000,FALSE
1963,32:43.2,601.1,99.5,107.9,33538,257,-8.6,0x0000,FALSE
1963,32:43.4,601.1,99.5,107.9,33538,257,-8.6,0x0000,FALSE
1963,32:43.5,601.1,99.4,107.8,33538,257,-8.6,0x0000,FALSE
1963,32:43.6,601.1,99.4,107.8,33554,257,-8.8,0x0000,FALSE
1963,32:43.8,600.8,99.4,107.7,33554,257,-8.8,0x0000,FALSE
1963,32:43.9,600.5,99.4,107.7,33554,257,-8.8,0x0000,FALSE
1964,32:44.0,600.5,99.4,107.6,33554,257,-8.8,0x0000,FALSE
1964,32:44.1,600.2,99.4,107.6,33570,257,-8.8,0x0000,FALSE
1964,32:44.2,599.9,99.3,107.6,33570,257,-8.8,0x0000,FALSE
1964,32:44.4,599.9,99.3,107.5,33570,257,-8.8,0x0000,FALSE
1964,32:44.5,599.6,99.3,107.5,33570,257,-8.8,0x0000,FALSE
1964,32:44.6,599.4,99.3,107.5,33582,257,-8.8,0x0000,FALSE
1964,32:44.7,599.4,99.3,107.5,33582,257,-8.8,0x0000,FALSE
1964,32:44.9,599.1,99.3,107.5,33582,257,-8.8,0x0000,FALSE
1965,32:45.0,598.8,99.3,107.5,33582,257,-8.8,0x0000,FALSE
1965,32:45.1,598.8,99.3,107.4,33598,257,-8.8,0x0000,FALSE
1965,32:45.3,598.5,99.3,107.4,33598,257,-8.8,0x0000,FALSE
1965,32:45.4,598.5,99.3,107.4,33598,257,-8.8,0x0000,FALSE
1965,32:45.5,598.5,99.3,107.4,33598,257,-8.8,0x0000,FALSE
1965,32:45.6,598.2,99.3,107.4,33614,257,-8.8,0x0000,FALSE
1965,32:45.8,598.2,99.3,107.5,33614,257,-8.8,0x0000,FALSE
1965,32:45.9,598.2,99.3,107.5,33614,257,-8.8,0x0000,FALSE
1966,32:46.0,598.2,99.3,107.5,33614,257,-8.8,0x0000,FALSE
1966,32:46.1,597.9,99.3,107.5,33626,257,-8.8,0x0000,FALSE
1966,32:46.3,598.2,99.3,107.6,33626,257,-8.8,0x0000,FALSE
1966,32:46.4,598.2,99.3,107.6,33626,257,-8.8,0x0000,FALSE
1966,32:46.5,598.2,99.3,107.6,33626,257,-8.8,0x0000,FALSE
1966,32:46.6,598.2,99.3,107.6,33648,257,-8.9,0x0000,FALSE
1966,32:46.8,598.2,99.3,107.6,33648,257,-8.9,0x0000,FALSE
1966,32:46.9,598.2,99.3,107.7,33648,257,-8.9,0x0000,FALSE
1967,32:47.0,598.2,99.3,107.7,33648,257,-8.9,0x0000,FALSE
1967,32:47.1,598.5,99.3,107.7,33664,257,-8.9,0x0000,FALSE
1967,32:47.3,598.5,99.3,107.7,33664,257,-8.9,0x0000,FALSE
1967,32:47.4,598.5,99.3,107.8,33664,257,-8.9,0x0000,FALSE
1967,32:47.5,598.5,99.4,107.8,33664,257,-8.9,0x0000,FALSE
1967,32:47.6,598.5,99.4,107.8,33680,257,-8.9,0x0000,FALSE
1967,32:47.8,598.8,99.4,107.8,33680,257,-8.9,0x0000,FALSE
1967,32:47.9,598.8,99.4,107.8,33680,257,-8.9,0x0000,FALSE
1968,32:48.0,598.8,99.4,107.8,33680,257,-8.9,0x0000,FALSE
1968,32:48.1,599.1,99.4,107.9,33696,257,-9,0x0000,FALSE
1968,32:48.2,598.8,99.4,107.9,33696,257,-9,0x0000,FALSE
1968,32:48.4,598.8,99.4,107.9,33696,257,-9,0x0000,FALSE
1968,32:48.5,599.1,99.4,107.9,33696,257,-9,0x0000,FALSE
1968,32:48.6,599.1,99.4,107.9,33712,257,-9,0x0000,FALSE
1968,32:48.7,599.1,99.4,107.9,33712,257,-9,0x0000,FALSE
1968,32:48.9,599.4,99.4,108,33712,257,-9,0x0000,FALSE
1969,32:49.0,599.6,99.4,108,33712,257,-9,0x0000,FALSE
1969,32:49.1,599.6,99.4,108,33728,257,-9.1,0x0000,FALSE
1969,32:49.3,599.6,99.4,108,33728,257,-9.1,0x0000,FALSE
1969,32:49.4,599.9,99.4,108,33728,257,-9.1,0x0000,FALSE
1969,32:49.5,599.9,99.4,108,33728,257,-9.1,0x0000,FALSE
1969,32:49.6,599.9,99.4,108.1,33744,257,-9,0x0000,FALSE
1969,32:49.7,599.9,99.4,108.1,33744,257,-9,0x0000,FALSE
1969,32:49.9,600.2,99.4,108.1,33744,257,-9,0x0000,FALSE
1970,32:50.0,600.2,99.5,108.1,33744,257,-9,0x0000,FALSE
1970,32:50.1,600.2,99.5,108.1,33762,257,-9.1,0x0000,FALSE
1970,32:50.2,600.2,99.5,108.1,33762,257,-9.1,0x0000,FALSE
1970,32:50.4,600.2,99.5,108.1,33762,257,-9.1,0x0000,FALSE
1970,32:50.5,600.5,99.5,108.1,33762,257,-9.1,0x0000,FALSE
1970,32:50.6,600.5,99.5,108.1,33784,257,-9.1,0x0000,FALSE
1970,32:50.7,600.5,99.5,108.1,33784,257,-9.1,0x0000,FALSE
1970,32:50.9,600.5,99.5,108.1,33784,257,-9.1,0x0000,FALSE
1971,32:51.0,600.8,99.5,108.1,33784,257,-9.1,0x0000,FALSE
1971,32:51.1,600.8,99.5,108.1,33802,257,-9.3,0x0000,FALSE
1971,32:51.2,601.1,99.5,108.1,33802,257,-9.3,0x0000,FALSE
1971,32:51.4,601.1,99.5,108.1,33802,257,-9.3,0x0000,FALSE
1971,32:51.5,601.1,99.5,108.1,33802,257,-9.3,0x0000,FALSE
1971,32:51.6,601.1,99.5,108.1,33818,257,-9.1,0x0000,FALSE
1971,32:51.7,601.1,99.5,108.1,33818,257,-9.1,0x0000,FALSE
1971,32:51.9,601.1,99.5,108.1,33818,257,-9.1,0x0000,FALSE
1972,32:52.0,601.1,99.4,108,33818,257,-9.1,0x0000,FALSE
1972,32:52.1,601.1,99.4,108,33838,257,-9.1,0x0000,FALSE
1972,32:52.2,601.1,99.4,108,33838,257,-9.1,0x0000,FALSE
1972,32:52.4,600.8,99.4,108,33838,257,-9.1,0x0000,FALSE
1972,32:52.5,600.8,99.4,107.9,33838,257,-9.1,0x0000,FALSE
1972,32:52.6,600.8,99.4,107.9,33854,257,-9.3,0x0000,FALSE
1972,32:52.8,600.8,99.4,107.9,33854,257,-9.3,0x0000,FALSE
1972,32:52.9,600.5,99.4,107.9,33854,257,-9.3,0x0000,FALSE
1973,32:53.0,600.5,99.4,107.9,33854,257,-9.3,0x0000,FALSE
1973,32:53.1,600.2,99.4,107.8,33872,257,-9.4,0x0000,FALSE
1973,32:53.3,600.2,99.4,107.8,33872,257,-9.4,0x0000,FALSE
1973,32:53.4,600.2,99.4,107.8,33872,257,-9.4,0x0000,FALSE
1973,32:53.5,600.2,99.4,107.8,33872,257,-9.4,0x0000,FALSE
1973,32:53.6,600.2,99.3,107.8,33892,257,-9.4,0x0000,FALSE
1973,32:53.8,599.9,99.3,107.8,33892,257,-9.4,0x0000,FALSE
1973,32:53.9,599.9,99.3,107.8,33892,257,-9.4,0x0000,FALSE
1974,32:54.0,599.9,99.3,107.8,33892,257,-9.4,0x0000,FALSE
1974,32:54.1,599.9,99.3,107.8,33906,257,-9.4,0x0000,FALSE
1974,32:54.3,599.6,99.3,107.8,33906,257,-9.4,0x0000,FALSE
1974,32:54.4,599.6,99.3,107.8,33906,257,-9.4,0x0000,FALSE
1974,32:54.5,599.6,99.3,107.8,33906,257,-9.4,0x0000,FALSE
1974,32:54.6,599.6,99.3,107.8,33934,257,-9.5,0x0000,FALSE
1974,32:54.8,599.6,99.3,107.8,33934,257,-9.5,0x0000,FALSE
1974,32:54.9,599.6,99.3,107.8,33934,257,-9.5,0x0000,FALSE
1975,32:55.0,599.4,99.3,107.8,33934,257,-9.5,0x0000,FALSE
1975,32:55.1,599.4,99.3,107.8,33948,257,-9.5,0x0000,FALSE
1975,32:55.3,599.4,99.3,107.8,33948,257,-9.5,0x0000,FALSE
1975,32:55.4,599.4,99.3,107.8,33948,257,-9.5,0x0000,FALSE
1975,32:55.5,599.4,99.3,107.8,33948,257,-9.5,0x0000,FALSE
1975,32:55.6,599.4,99.3,107.8,33968,257,-9.5,0x0000,FALSE
1975,32:55.7,599.4,99.3,107.8,33968,257,-9.5,0x0000,FALSE
1975,32:55.9,599.4,99.3,107.8,33968,257,-9.5,0x0000,FALSE
1976,32:56.0,599.4,99.3,107.8,33968,257,-9.5,0x0000,FALSE
1976,32:56.1,599.4,99.3,107.8,33986,257,-9.6,0x0000,FALSE
1976,32:56.2,599.4,99.3,107.8,33986,257,-9.6,0x0000,FALSE
1976,32:56.4,599.4,99.3,107.8,33986,257,-9.6,0x0000,FALSE
1976,32:56.5,599.4,99.3,107.8,33986,257,-9.6,0x0000,FALSE
1976,32:56.6,599.4,99.3,107.8,34006,256,-9.8,0x0000,FALSE
